9613	1282	7875	6869	5569
6265	832	1530	1131	7553
6407	2651	6106	543	1841
4019	5005	8486	9274	119
1832	6715	6245	4750	6104
1482	763	3352	5571	184
5317	1635	3446	7238	1874
5896	5858	9436	9797	8856
6132	7897	2502	2153	5939
259	6164	14	136	3347
7206	6968	8884	2092	7183
9800	5742	9982	427	7453
5007	9496	7809	600	8116
7933	5323	6825	1024	2356
8368	9766	5509	142	7450
2329	2311	6826	4362	5662
646	8508	9169	9861	1782
4389	15	40	3725	5899
9724	1287	559	5486	6092
7194	5629	5242	7075	6566
9783	9123	8807	8493	1876
455	8425	5162	7348	4334
1260	9954	2905	1849	1765
9254	3199	6197	2815	8621
5570	2822	9027	7445	6840
4969	1701	7222	5664	9068
9258	5810	3763	5806	214
2612	2926	7484	233	7139
973	9109	5013	6292	3696
2676	5729	9787	8854	2120
3654	280	2370	9364	6499
5665	6561	9529	3854	3547
6991	5223	8858	9493	9623
5347	4042	6253	9915	5411
9859	5961	4409	5624	1715
2196	3276	2291	8630	4011
9538	4612	4760	3134	8327
971	7326	931	6086	9460
451	8631	8963	3576	1564
7904	8751	1054	8790	3145
7616	2178	1281	4581	9571
2174	1704	5226	2633	6043
5313	2842	571	1860	1235
3299	9160	6011	1189	6399
5748	2859	6021	5004	3632
6027	417	4578	2591	5863
6569	8035	7962	6970	1919
935	5248	244	7133	5167
5964	5066	1166	3529	9711
3523	4714	8164	5679	1780
6332	7290	5680	205	5285
2287	9587	7678	2017	3864
8842	9155	6373	6536	9426
4597	2747	999	8789	8115
3650	2503	7625	9001	1927
2924	6094	4879	4136	542
802	3535	7770	7022	3820
2419	7824	1474	3005	432
9842	5211	7761	9217	2775
3287	3500	382	6866	8670
1891	6243	8615	4676	8111
7360	6971	1444	2900	5213
4601	5426	8809	7402	2272
2106	1906	3721	7117	924
1443	5385	9963	7583	7228
4141	3296	2828	203	8255
5830	238	6439	970	2813
2748	9603	6574	2513	9279
8785	7864	415	9467	8388
9209	4838	5631	2599	7751
3410	5358	8984	8777	5439
2152	4596	5690	681	453
362	6602	2951	7668	1314
9710	6342	2468	5926	3579
8564	6956	3263	9181	8211
8614	2063	270	1040	8868
4868	3966	8058	1613	2461
4092	3486	744	8867	3458
6144	7790	8596	2402	124
191	3466	4649	83	8802
6712	990	8414	9354	7113
8302	481	2368	4949	2358
3896	7038	5355	5029	1805
4014	3164	5922	1751	667
2990	6338	7966	1802	4373
3087	8607	7924	3400	8922
1873	4522	3034	1318	2688
7974	3420	1901	619	9574
4202	8537	6308	9698	7300
8831	7527	2030	5458	2679
8504	1219	6563	8682	1371
9304	3526	8639	3162	1413
4293	2209	5851	2899	8580
7417	3498	4226	8246	1255
2185	556	1498	6305	2744
4460	3968	8442	460	8787
8382	4424	4435	8965	6984
8299	2192	967	9644	3509
6139	5192	8882	7069	6591
8325	4215	3959	7162	7900
370	9755	3614	1930	7916
4023	5056	2052	8356	863
6337	5932	8705	2598	4197
9534	4902	3448	8820	8158
2459	3108	5861	9256	4310
8582	8315	6571	7409	4354
8156	1884	9537	4591	5901
8952	8340	6939	811	5038
4244	4151	4913	443	920
841	7329	406	8701	5414
1291	1771	9469	4370	4475
6297	2715	6695	3179	2835
2223	9316	8673	7254	9748
9234	1477	885	163	9210
1684	3724	2564	5437	6526
6614	8544	4968	7773	170
9112	2270	2871	1262	4035
7341	7769	525	2751	2386
6060	4696	9518	3378	6949
8105	6546	8306	4484	9825
703	9271	3095	889	5823
4647	850	7630	9853	994
8308	4836	4395	1502	6452
6345	2700	2395	5573	2412
9495	2495	1617	9798	4614
7517	3364	1325	1691	4017
5175	3863	2019	941	628
6648	4905	7560	2094	1106
9659	1990	3977	8561	4693
3237	316	8387	5734	9734
3750	9841	97	7755	6716
5644	271	2345	6182	6980
8691	1788	4100	3631	6446
8296	9319	3572	5910	7935
8190	8173	4948	1963	7144
8727	8182	4298	2365	2588
4546	2198	7418	5564	7284
7423	7846	4756	5074	5698
2761	6187	2567	7483	5594
4678	1167	8019	940	2942
3036	7027	1541	9342	7566
2549	6761	5633	5363	7621
5254	7305	9311	8718	5787
8088	2333	5427	1025	8595
3604	8676	4347	1210	1950
8415	4721	8122	3468	2486
4930	9330	1412	7620	9793
80	6914	6959	9208	2873
8530	2012	983	1238	3388
9205	9099	1280	733	8481
4271	1931	1019	8898	3565
4965	8371	3398	8548	1190
9227	5536	1725	4095	8103
5630	8588	9450	6283	357
4336	546	2641	9732	8616
1527	7074	5424	3086	7850
6464	8419	9886	7093	9039
8612	7579	694	5831	8610
4101	5658	9366	4062	7689
8587	1440	3636	3350	4135
145	7914	9559	9088	881
1862	8267	2058	6293	1550
1867	3589	9922	9244	5523
9901	5979	2494	8	7325
3694	5795	8902	1245	7894
1773	330	8194	4036	6473
8617	7515	5400	3280	5980
1816	6151	5063	9232	5428
8883	6778	4723	5657	8260
663	5402	2791	3851	727
9470	2892	1609	8038	4461
8816	9387	2695	2491	9251
9476	4478	7619	5507	9582
5025	3545	902	5235	8747
1933	1909	9778	1234	9838
3784	5998	6096	8032	1793
1915	3250	8077	61	9625
7025	1223	5046	2125	3914
5281	9729	7051	8317	3337
500	2168	5963	3845	4328
5520	5447	9674	4779	9458
9473	5492	5855	3934	6183
7198	87	5673	1717	8346
428	9281	9863	5024	303
2053	6112	9503	3606	7585
9059	9242	3678	2100	942
8496	2740	9018	2399	1316
73	369	4079	579	2986
6065	8065	2203	9513	6535
9380	2692	9509	5788	1160
8127	1824	4548	2710	6340
173	3046	5367	8028	4156
4938	9297	9981	9664	8964
6177	6705	9691	147	4498
9336	5164	2994	717	899
5778	6818	7920	4988	9126
7010	3902	3752	8237	4828
882	1252	7384	3245	7084
3104	7190	6862	7732	7987
4262	6256	7869	9409	4801
6309	1996	3256	5476	9943
37	6129	6995	9731	3746
892	6242	56	5095	6223
9868	9594	4005	162	1839
4635	1702	2917	4167	8053
5049	9273	6902	4258	296
6806	6411	2895	2007	9158
944	8416	6692	7713	4793
4422	7078	3144	6942	7988
7324	43	5045	548	1744
7826	4190	1436	2061	2211
6161	2860	6434	2255	3962
6257	2952	6757	2042	6538
3495	2338	4281	1389	7016
7090	23	2423	4730	7354
9515	2281	413	8887	2022
3997	1188	9117	2551	5477
7185	4691	3562	957	8574
715	4485	3201	4736	7106
9891	6382	9980	3716	5104
9233	4333	969	2016	7391
1600	4859	4534	4694	8003
8436	3773	1241	9486	3105
3045	7346	1861	230	6645
9479	418	3969	7392	4832
5732	9547	7792	1329	1962
325	4573	313	4381	2104
5337	6633	5499	7281	3341
7424	591	7006	3832	2776
4775	1712	3941	855	8935
6274	360	8133	4175	3690
721	4972	4769	6350	7703
516	2614	2375	7438	7640
3981	7667	1746	2190	2228
3891	9654	4357	64	3106
9941	1529	5068	3560	8945
2919	8443	2133	9164	4568
1882	9035	5212	6855	5362
320	9136	8721	89	3346
7452	8599	5597	1885	9702
7567	9453	8298	6551	5340
1987	3972	2297	8282	2783
3830	5780	2034	8396	5545
1414	6100	5856	33	8775
1473	6026	7542	8568	2735
5015	2221	4510	6549	7420
6431	3473	9295	7943	6235
3098	246	6410	7044	1965
5904	4401	2115	8961	4447
6946	9329	7965	5746	6794
1810	4609	6724	9995	5931
5756	2865	3372	3188	3444
3919	2414	1385	4921	6781
637	6737	8661	374	9097
1392	6429	8281	6953	6644
5460	7277	2278	1475	9154
5434	9607	4400	3019	2575
1176	3172	711	5942	2355
4394	6047	9294	8938	765
1856	732	5344	6359	9646
7317	4712	9960	9615	3505
8360	9452	2561	1105	972
8082	5132	7050	9865	7273
6801	8469	5653	766	4985
7936	2348	4970	6888	9988
448	7598	5645	4091	3719
6050	8250	761	2108	8889
7991	2322	7204	5677	1590
726	318	2523	803	3900
8433	2253	5445	2613	6728
90	1423	499	1026	5548
8839	7896	7589	966	5207
4922	3217	7138	9411	9970
6555	5857	660	2067	5444
4664	8135	7982	6702	1005
8920	7911	131	2637	3031
4538	5099	3244	895	8998
7938	9337	1620	4240	5993
978	1510	6109	8797	974
4796	2166	8269	1247	5819
3908	5147	7563	4210	3125
5300	771	8430	1500	6573
5801	5033	9923	6788	5513
7232	7197	5800	7953	9459
3937	7388	5990	880	4802
909	4177	5299	3635	9637
5634	586	7387	4909	520
4393	4706	8357	3342	8632
2896	1978	4088	9660	5336
2965	321	9216	2511	3940
5947	2429	2685	7878	6445
1335	6198	6556	3512	6954
736	5346	1905	341	3351
9231	5170	5055	6072	5553
2670	4046	759	2445	3411
7421	4827	5779	9972	2946
9739	8927	4618	1543	7727
8541	1778	5757	886	3993
8347	7673	5890	604	2966
5394	5489	3067	1830	6729
7833	1445	9422	1612	7332
4171	1289	5150	762	4316
9322	2066	3513	5136	1129
2059	5775	7357	2790	3187
1787	2970	2378	6238	1320
3056	2623	2557	8535	5707
7220	4821	7278	1397	1976
9344	5031	961	371	2194
8941	2357	6694	3787	4918
2941	1943	8563	5220	8652
8851	7154	8989	1194	5785
6277	5185	873	2973	779
7697	1532	5195	9166	7246
4843	1650	7939	2363	7393
572	3462	6042	8487	3150
358	6740	2427	199	4146
5397	8262	9690	2233	2911
276	9437	5646	8521	3192
6887	4159	398	1898	236
3184	7954	269	9332	2162
6841	1757	5493	8230	7160
3926	4065	3666	8550	2237
7928	2433	4636	2522	9630
3644	4164	5387	8086	4464
328	9317	5083	2029	6080
8459	4559	5879	6490	2116
7215	8664	5514	9478	653
4076	4720	55	3048	279
7712	466	2387	6007	9590
1654	2277	557	3588	1588
8956	6747	4374	817	7744
7209	9689	5987	9348	7565
196	4470	7735	7178	7803
8362	862	1044	9222	1846
3715	3386	284	9213	5262
4195	9908	8533	3749	3768
7059	7311	1759	9682	6128
8450	41	4814	8177	8304
8311	7545	1406	9840	2244
6101	7156	1767	2490	5072
5228	5384	7437	3991	8083
9823	2127	6518	8139	301
1060	7094	4885	7408	4934
9401	1112	9047	9568	9795
7587	4116	6988	7907	7081
5057	9640	6673	2723	4752
7888	3779	3637	3282	2759
342	8012	2988	4033	8238
5287	465	7373	2241	2254
5075	8909	1109	6237	550
9372	104	9796	7243	1509
1250	6879	7312	9848	8940
2836	7733	4659	3200	6770
8344	5860	911	1781	1309
7343	6228	1059	8150	1511
1939	7731	4919	319	3776
5842	2608	9268	1285	394
4388	9445	1168	1228	8057
8547	4829	8161	875	5455
6531	3785	3687	2448	7698
7173	5470	7466	4105	4448
5717	6083	8795	6936	3089
2161	6570	8852	8463	2011
8944	6609	3766	6909	9809
9994	4368	6250	8244	3584
859	4130	485	7886	8467
9892	77	9685	7123	7652
6417	8648	786	3000	9562
5988	1472	36	401	4512
9847	6240	1889	7191	569
8180	3804	7819	3047	1591
1133	5603	669	8695	8752
764	8811	9598	2013	5968
2849	5777	9888	2167	9895
3621	7410	8121	3075	2451
2782	9875	804	2492	3797
2385	9628	7280	8690	4482
9499	9818	9305	2405	3837
6448	5280	6626	4967	6152
2696	4377	8256	3251	8394
4037	1974	6501	8847	2606
8366	8354	293	9647	168
3193	9073	4688	4611	4667
5392	3877	9672	9275	6844
5059	6153	4058	932	9753
2550	5674	1942	188	2928
5393	2913	6298	5512	3318
4944	2054	5812	1390	5052
7060	6642	6084	1164	2480
4087	5510	9115	9491	1524
289	3414	3331	7076	2743
1521	7042	1681	3556	4162
7288	7100	5792	8023	6193
872	851	2279	2635	2929
7740	2922	4353	8813	5955
5368	4729	2213	2981	4792
4282	4846	8222	9056	5409
9399	8937	3532	5153	3484
6393	5332	3982	1724	887
9030	4698	4682	5641	2243
7226	11	3994	5203	8460
274	683	8929	5721	9814
8808	9824	9752	2689	5781
6037	8330	7984	7302	7447
6706	9593	3693	9631	6210
3257	3027	2069	8168	6415
1333	5191	8869	1363	7442
6461	6938	6102	7130	3096
4841	8899	7754	5440	3304
1348	810	1784	156	6636
3212	3673	7087	8524	7287
8339	7032	2863	6131	3284
8381	9061	2770	9170	286
3549	2049	738	4228	6714
3795	7777	5837	483	1900
4549	3267	5606	1269	2413
5550	6319	5705	9071	407
632	9586	1403	4325	5620
9248	5935	9910	7367	2114
266	8542	19	8473	8152
1896	2730	9252	8353	8184
5938	5273	3603	7195	5218
22	6889	4103	9245	7692
2661	2463	9679	1253	2650
305	1770	6386	7856	7127
1123	4506	7251	1848	1130
8506	4120	8534	8405	7806
9666	877	2095	1002	4384
9951	8959	1708	3109	1940
2797	9098	5010	5197	2694
6174	8258	8106	9872	1661
3392	782	9893	8627	4803
2373	1125	8757	2578	9831
3978	5145	2671	3006	7980
2830	2819	42	2664	4794
6127	7235	7883	2422	1969
4313	8061	69	4735	216
6982	9998	1623	2489	8597
7863	2268	8155	3946	5786
4525	5774	3249	263	7995
2519	265	9763	4869	9116
1175	1075	6508	7176	1011
6252	3049	3786	8703	1840
8992	4686	2950	7779	3528
8383	9784	7536	8861	8606
8092	3084	8598	3867	4114
6928	3999	9899	5135	9535
7119	9040	9298	3412	3717
8234	949	975	7836	9762
2154	6217	4933	8167	3355
4620	6768	6973	1539	3421
3053	1449	7478	4683	9225
1296	3967	1952	5330	8271
4359	7646	609	7240	3557
1542	5528	784	3609	7639
7857	7319	7870	5163	2955
8714	4311	7140	2195	1902
4984	5488	4071	3463	2532
2831	5419	7492	9949	9405
1679	2800	9525	378	7669
7470	6361	3091	9194	2409
5703	9024	4094	3508	445
4605	2234	4865	9016	5534
1570	8870	2644	9070	608
1705	8978	3043	4704	5131
9093	1355	7247	1007	7399
5291	4595	7540	2179	5065
8224	116	7714	2634	4849
3679	2231	6114	8696	8608
2538	9627	4570	6830	5326
8981	1675	636	3935	6896
206	9558	8924	4630	5155
6266	5870	5722	2239	581
7881	6095	4245	544	3283
4468	9629	6799	2597	4524
1177	6704	9270	1667	5479
5678	9064	2025	426	3710
9438	3895	5142	6477	3961
8764	5119	5156	2101	9579
7086	601	1242	8516	3930
6744	1077	9253	9046	9990
5638	3964	3272	6994	2652
4231	250	6133	298	982
8897	2527	4335	2572	8819
5350	268	9890	6743	9000
9683	9425	2996	4009	3824
5158	8221	7775	2128	8219
1904	6079	4790	4056	884
9338	4108	3367	9867	6181
7979	1087	1298	5753	6628
5713	7661	4220	29	813
1599	5463	3883	2105	3205
8462	4761	950	6166	2093
4797	4163	3947	7736	5098
9062	5736	5720	7272	5637
5312	5322	251	9163	480
9975	4531	3359	4358	9189
159	4086	9100	2920	2407
2918	1045	7271	1766	151
6669	4342	6969	6992	9406
3391	9424	8434	8733	5617
8512	7192	3397	5588	3340
1607	2995	8217	1955	2673
7772	2771	578	7660	9376
7834	7322	8546	3917	1647
2953	3506	9692	3534	4628
5305	9185	9708	5130	3476
7461	515	4982	2284	605
9360	1457	7574	3834	1064
6273	6745	4589	6583	8505
3127	7385	9569	9601	8029
5829	6370	1409	1042	3459
8539	3487	5309	4267	5041
130	4685	1804	4249	4872
7157	9870	9284	5903	8666
8788	6913	883	6950	893
6190	8480	2687	2910	9007
2526	9718	257	8124	7020
4834	4516	9775	1368	8774
1465	3330	7062	7252	1853
4206	6929	757	1637	1236
5030	5184	9926	1935	7304
2888	3630	8667	7868	4646
7202	7381	8363	3906	3071
5321	2086	6105	674	7398
9008	818	9417	1586	1321
1616	4772	8365	7007	6389
6377	9964	9914	4822	2033
4225	1711	6478	1032	7353
7835	2466	5592	3823	8975
7641	5817	3329	9540	6163
1522	6142	930	1852	1738
6303	1673	4112	5506	5089
9260	5117	4013	1988	3449
2382	981	4833	3898	519
1383	551	8249	85	210
3616	9930	9946	1936	5306
6797	8159	2585	3415	4352
8527	1894	9186	6141	7741
2229	2119	9421	2366	1043
4585	6226	6690	4687	2134
2534	1132	6330	8979	472
2380	1424	8223	1273	1857
3983	9375	8677	6269	8472
5596	2005	5782	1813	2778
6807	375	3489	5669	3754
7485	4555	3409	1890	4383
1495	2292	7040	4839	1448
7170	1638	2047	1310	6821
8571	1433	5972	4759	2853
7109	1127	9556	8579	4845
1914	3472	1172	3742	8625
3348	4110	8427	209	9003
3204	705	6209	7237	7985
8768	1212	9917	4518	8074
5999	6870	5715	9277	8743
4588	7756	3060	8538	477
2697	5080	7089	5020	6670
9989	6539	9570	3826	2496
7573	3238	5642	4500	6839
9889	7633	3646	1879	3390
9266	8993	8241	7795	7947
1836	6018	5846	8873	6999
2788	9214	3044	6789	6948
3658	7193	4557	176	3403
9738	9262	9765	8372	2601
2876	3148	5946	380	3092
4770	5877	1556	5685	9747
4444	670	1330	4404	6058
5274	6764	8725	1581	547
1458	363	467	3107	4285
7179	8112	2256	7255	9743
3166	4556	9655	1046	4055
6506	8656	5193	7314	4974
7682	1716	3907	4283	9555
6679	387	5468	7575	6951
5813	8803	3518	5518	2667
606	5615	6657	1928	8805
5224	6421	8187	1	1233
4213	2945	2021	7840	3016
2704	2003	5894	8226	1535
1573	4519	9871	8251	819
9147	9725	6363	2410	4344
7217	7722	4205	8919	1090
7043	3831	9905	8824	1461
630	2717	9653	9882	9015
7495	1408	3377	4426	5354
4754	8837	6212	6186	672
977	9423	627	9928	6258
7378	7339	5908	6619	7847
3788	860	7609	2847	2868
6091	8055	8172	577	9684
7116	564	8367	6558	735
9512	7268	9563	4189	6643
7146	2839	361	454	3450
5608	7632	2018	5467	9195
7230	364	4935	904	1270
5377	8094	6979	2682	7321
9076	5418	3285	7568	6773
3943	9082	1574	3703	6213
2838	5310	5101	9843	2298
852	3007	4269	1998	4073
5339	2628	261	3735	8141
9996	1814	4955	2031	8672
6916	8947	3517	3848	6723
2595	7112	777	3494	5027
7013	5359	7909	626	3974
6677	9733	730	4479	3546
4375	7999	953	5134	381
6483	9911	879	9124	8295
8441	5194	1398	4541	2923
2648	6604	343	5554	8894
2705	3627	7937	9031	684
7080	4337	2753	4339	9190
5259	4621	9092	4978	3460
5516	24	6917	1671	624
4758	4899	9717	7260	512
2969	8700	7159	8566	4645
1326	4230	1471	7917	3889
1536	8411	5115	5412	6817
1336	508	9108	7181	1239
9188	4784	8942	153	3649
6433	2242	1603	3691	9502
890	3133	3465	8974	5601
2655	2078	907	4125	3899
5316	4070	7024	589	2807
2097	365	2051	3363	531
8744	6874	7705	3732	414
9956	2540	304	6577	6447
9444	288	4755	4925	412
6767	4077	5051	5501	1783
8821	5179	6966	1240	5916
7793	9362	1865	8461	8996
5627	4852	8675	3358	7503
8939	2215	2604	1786	6115
1165	5811	6162	6512	6220
2589	6462	3128	9103	8619
633	76	2750	4961	7221
7350	4564	7861	594	6207
8930	2882	3601	6726	6717
5982	7306	3816	8806	6617
2337	6427	2706	5204	2384
4405	9434	431	3846	2453
1606	5429	9341	5110	8633
8513	3918	3408	997	6000
854	5210	7849	2046	2342
3674	7564	9622	4161	3248
3583	1953	7169	2875	4652
5126	6275	1358	9517	4813
991	719	7685	1754	3789
9481	9101	8983	8565	2756
8203	3510	9929	5481	4265
4106	7898	4075	7468	8064
5078	1284	4551	9029	232
6567	4148	495	253	9879
3866	5654	3218	7862	5505
8080	9302	6978	8199	8926
6686	9196	95	6296	4455
6306	2937	788	2057	2940
7753	1151	9589	5314	6222
2238	4809	4910	4825	5609
4544	4746	7631	712	6299
39	3142	2690	9182	2702
3859	2594	1630	587	4533
132	640	8765	6314	8874
3115	3686	2516	3607	1736
7104	2834	3057	5824	1410
20	493	6123	1159	300
5889	1340	6579	8109	1727
5772	3221	1411	4416	6552
7401	6328	4312	9639	8134
5037	1538	8863	8239	6630
1695	9105	2	6735	785
8428	7885	2514	8078	3586
2440	7827	6907	71	7521
9488	5821	7817	9215	8069
7561	4671	9957	1737	8191
4496	7338	2390	6494	3175
3909	9907	1533	3025	5383
9807	52	4259	2341	5422
6465	5541	3143	1595	8491
4711	6659	1467	8153	4331
4200	7509	6458	9449	5953
2208	8650	943	3317	7363
3782	3559	6509	3042	7963
9104	691	992	5511	3418
2798	3515	1937	6067	5318
5324	8016	3771	7532	7149
9139	8973	1648	9307	1099
8132	2768	8470	9	9349
3236	9756	1454	5236	1507
3135	5611	2907	4182	9844
3195	9904	18	3240	8490
7419	1774	1288	4891	7356
7745	3153	9657	3303	5113
7715	6395	181	9324	3781
3407	6424	7822	4653	5243
9172	6264	2621	3765	2699
9816	2335	9719	748	7009
1575	3176	9229	2646	4767
8140	3430	8090	4771	584
9350	4895	3714	2143	6239
7602	7063	1569	8586	3819
612	5687	8129	8017	5581
1666	5173	3871	7065	2259
6347	2222	4815	9935	4338
6202	6581	1808	6111	8918
9219	8943	4445	7664	4343
3383	8107	6771	4777	9553
2010	7371	1337	4185	4084
2724	9967	6791	5199	3652
4886	7854	2879	7067	7397
2258	8688	3711	9351	9857
2442	6919	3952	1354	3620
9592	7180	2156	7275	2261
5319	9019	3110	9528	752
2654	2082	4152	6800	7457
4876	9356	3149	7186	6428
613	9852	234	549	4408
6671	3806	793	4952	5406
9501	8609	4867	3915	6481
7376	8767	6823	9913	3728
3119	6782	1723	3437	1983
6814	7506	459	249	831
5375	7345	1544	7762	4615
441	496	7301	2531	8933
5871	4543	6230	8216	1699
7628	6348	8562	5088	4326
3502	2843	6655	1643	7804
6143	332	3684	9681	7244
7972	4261	9505	5626	6664
7546	8761	7454	2944	6185
9715	706	1121	927	8567
1256	8604	9198	4607	3306
3764	120	1958	8622	8195
4774	6665	3894	9393	1672
4318	8520	2958	1960	7665
7626	4273	1496	6199	171
8332	6125	9802	6599	7838
7577	503	3903	5651	5551
4018	5636	3181	6009	8056
2912	740	8577	4881	6403
4532	7601	3893	5487	7265
9171	2485	1664	3259	1870
8818	8678	9301	3338	1195
9697	7912	1733	7932	7456
8888	1460	9965	3168	9221
7	3578	3464	1439	262
3161	9815	6998	8740	7035
6615	6780	3233	6820	8148
1446	3682	2274	111	1257
3291	5399	3225	7141	4577
3457	8742	5159	8999	9768
7742	5589	7479	8022	3759
8494	2852	8048	1085	3033
5002	7203	5852	5474	6282
4582	1347	5381	4619	9566
4054	5771	4672	9110	5595
31	9492	7776	5957	2296
2401	2718	3670	2932	5271
2040	9805	2625	5105	5914
7672	1232	8892	6792	9536
8594	2954	697	6787	2808
5684	8653	5808	5948	3051
708	8760	8401	4914	7600
9067	9610	1758	7747	9174
5351	5835	7717	7028	8389
6624	1365	1578	9952	4268
6863	21	7816	5016	8108
1102	9984	6941	8049	160
3531	988	3294	1380	7748
3268	894	9728	1720	6858
2631	4176	8770	3905	1795
9661	422	723	2891	4439
4260	3362	8948	848	6521
349	3311	8233	7728	9095
5097	9228	9918	6746	7874
5221	2310	5923	7603	225
9404	9407	4811	1628	5503
8375	6453	6962	7270	1790
3387	1103	9416	7771	4896
5542	9074	1141	6402	9557
6641	5233	8279	8762	7786
1611	5255	7015	5219	4586
3010	4728	5353	4038	8101
7320	7286	6920	808	3497
9415	9602	5268	1877	8123
8291	7872	3185	8646	1094
7651	1416	3079	8812	8693
4565	9850	3059	6056	8045
8647	9397	9573	2566	48
5577	9235	747	27	2963
4912	6595	2374	9023	5934
4229	10	5849	4319	996
1434	5154	8896	5009	5206
107	5517	868	1850	3138
4356	3801	3121	6557	8146
1369	5723	8397	1610	4740
3327	322	2068	3190	7448
965	2177	3730	498	2607
7925	198	6598	4744	3235
7207	9263	3434	1843	1382
3335	4717	1844	7578	494
2758	2473	856	9808	9991
6236	7031	5607	3158	2640
724	4001	7351	9226	5745
3872	8556	5121	1237	4279
6720	1674	8875	1776	9591
2583	3442	7930	5834	9552
1148	8054	138	7676	3998
4364	2107	4590	4799	9585
476	3731	2857	8247	5895
1066	7111	9048	7666	651
4027	7528	9135	1062	6103
3641	2820	1731	3223	625
1107	4587	5709	3973	4966
3131	7821	1689	6523	6522
1394	9461	7851	2517	310
3550	1553	4979	5941	6051
258	2280	805	3139	3255
2603	1034	4324	8849	5349
6961	2636	4994	7594	217
5404	7416	8154	8263	6873
6010	7161	8916	1068	8352
1339	3663	219	5649	5443
3165	9986	2960	3167	8408
1566	338	3270	8532	5696
9845	6279	7142	3336	1268
7696	2741	8351	7361	335
2187	1050	8449	9680	3582
2547	4057	3004	4305	5247
9759	8292	7370	4493	4874
4157	3552	8759	2048	9494
6650	9125	4552	6993	9381
1319	8008	7765	4780	6176
5648	4	5807	4081	5820
2638	1442	3376	8071	7366
4378	7055	9758	6173	866
7262	3939	8529	664	58
149	7218	9085	285	9347
9282	7726	4973	6808	2997
5149	4117	3207	7948	5984
9992	133	6892	1764	4983
4396	7443	7021	8275	8737
3368	8557	4145	4593	9780
2264	4633	5048	2328	7858
8337	6470	2799	7259	1497
9520	4773	4873	1292	2773
7414	9283	1501	8265	6885
2159	6511	9578	9179	7072
8402	3617	2845	1033	8324
8235	4030	6284	3022	2321
8095	696	2353	3738	4458
1735	3548	9026	7088	2372
7018	4997	3608	921	2573
7096	5457	8464	775	6261
1999	5446	9803	1693	3890
6986	9374	4425	492	1080
6	7359	6730	5264	2439
6044	2632	7572	2312	9549
7327	2071	1995	10000	1706
290	3602	1476	9854	6505
980	6014	9034	2736	5936
3278	6391	937	6678	6295
6529	7491	9560	1714	5293
8076	2562	8201	5453	6845
9866	2176	6700	7596	1803
3772	9395	6041	5485	4170
1534	1837	2921	6834	7734
4366	2656	1072	8001	1957
4386	3737	9220	8724	122
6412	6685	3595	8554	3231
1537	1587	501	5754	915
98	1464	7841	4526	9781
3667	6416	7132	4428	598
1029	1186	8804	9021	9696
9925	4953	4098	1430	4602
9835	242	8879	1729	81
629	3736	9012	8950	8294
6749	9642	141	5529	8728
5410	2157	6875	4665	6520
6698	5525	7234	7994	6225
8518	4010	5710	5744	8475
8741	8067	8626	352	7780
5034	6943	8189	7866	2887
1138	7978	1629	3756	2062
7656	6515	3229	8446	8923
3625	7650	5566	5288	6260
2290	155	4212	5809	7480
6323	6343	5765	243	1202
9920	8709	541	4851	6812
3970	8014	2000	8400	6288
3880	4894	8640	4321	8925
5883	6934	326	4440	4124
3599	9790	3307	4819	2137
4024	1567	2577	1651	5094
9869	4008	351	9880	6937
7593	5995	8976	1491	2266
6935	8488	9083	2668	1799
538	7693	180	9983	3247
7973	1545	698	5208	7813
8062	8377	5515	8072	8815
8205	8905	2464	5196	3492
1858	4576	5559	4365	2977
6469	3021	224	5086	2844
3605	534	3929	5205	6748
9134	6689	9919	1548	8231
3653	9371	6409	8046	5415
7126	7489	6003	5868	3156
1818	6867	3491	4443	7946
8634	5403	9788	6485	1883
4501	3325	5911	560	6334
5364	7592	3081	9239	9648
6727	3855	4113	8169	8026
755	7582	154	2050	5012
8860	6510	2476	3689	7796
2742	9472	1753	9548	2457
3227	9137	7101	597	778
1670	505	1338	2488	2307
3669	1626	3356	6063	439
5225	8093	2530	1641	444
4858	1697	2563	5692	8822
6662	9299	4668	1812	5047
9025	4172	4677	187	4457
430	5327	5882	5298	4085
5730	3739	5643	6418	7922
7752	9776	9065	3639	7531
9394	5006	4603	8489	6231
8991	2023	3126	1520	4742
3876	1594	7801	7336	3271
4242	9167	1506	4781	2737
6905	8800	8914	9687	2361
5178	9742	7103	7802	9606
7662	2080	4502	7852	6611
5686	7548	5888	7704	9887
7523	8685	9973	4196	1968
229	9212	7623	5114	7709
9427	3039	4133	7493	7342
9621	7428	4956	1327	652
5432	3322	1847	685	8318
6631	2316	9072	9822	3416
8853	2227	2481	5735	4453
1171	2861	9896	5971	8651
3083	9530	8817	9128	4276
1483	9430	2795	2762	6358
112	8232	8708	3174	6554
7135	6824	2959	3904	2854
4562	4561	4349	8209	1402
6390	7379	4915	6497	1668
1779	302	2126	5200	8236
4643	2698	5739	4629	1551
7323	7513	5146	2840	5558
410	3927	1636	4115	8960
3985	6580	8272	6471	3713
6170	846	6815	8261	3577
2009	753	4051	6401	5043
7629	3003	5900	3543	1985
5917	7855	2151	2099	7490
9656	6218	7612	6507	1199
2602	3094	8833	8227	7405
30	5395	2707	4654	5435
2136	5328	4785	9727	8175
8825	720	1267	4433	9346
2169	7785	9465	6947	1558
